group_parameter_set_ID,synthetic_par_ID,synthetic_indi_beta0,synthetic_indi_beta1,synthetic_indi_beta2,synthetic_indi_drift,synthetic_indi_a,synthetic_indi_t,synthetic_indi_d_p,synthetic_indi_d_x
8,19,2.55962508892076,10.856795502754757,0.38251707476599534,0.8765284845055177,2.3427887535915697,0.9838390688836669,3.3702539701711247,1.9659784163411014
8,20,6.462384528740017,4.019127996869467,0.28243938803917695,0.9964753990437245,2.776695089235446,0.21199771589673216,0.6478438137140952,1.0458419744821734
9,0,3.555766586606048,3.897179715818673,1.0613212696473375,1.7789534705292704,0.7620773256898433,1.270468921564414,1.7840448852735857,3.469853644463308
9,1,5.506163339173918,2.06964753963886,0.46102426111491274,0.7609789856584693,0.5260560354856417,0.726609049979623,1.6445739115255713,1.5718044380279115
9,2,2.2209199344878727,5.347329537503162,0.3386111586454608,0.8178510878517269,2.73222326116621,1.9464666204228571,0.5723159632730845,3.4720051320055303
9,3,10.247889740378799,3.4067462193159925,0.3988854587141754,1.0446633490835597,0.9813641548942783,1.937477535995643,3.2940807232091602,2.9406795217831503
9,4,4.238343040146505,3.588055424080178,0.6161344972567517,1.1419983632584505,0.9682857457424574,0.23406246101607245,2.5462734474473403,3.8763169324987534
9,5,7.865653609235845,1.3735114525032615,0.44313549502356775,2.2762212232686396,2.27365323859897,0.4287829927266595,1.7817363726531523,3.239858740232363
9,6,2.5637910585020975,2.236208032170354,0.20577155677087774,1.4589399574669146,1.109041138905617,1.3296934901210278,1.5173319844488327,3.3502232865782786
9,7,1.1749376013192012,2.9610171530155744,0.32503995417385295,1.0598045231165956,0.6130365538365379,1.1631142727552113,3.1476294033375614,1.6884200538843968
9,8,14.843324890231104,4.019182950367454,0.6311428131841452,1.3427255449400881,1.5365899097965698,0.4446673777175718,0.21677972614139263,1.443970377916385
9,9,4.746451060800564,4.490966012774197,0.7596637114966267,1.1243001025419956,2.16169166495444,0.9639417229501281,1.4033418758136862,3.29989216620542
9,10,6.125206151047145,1.5336723197162818,0.2806203991999365,1.8644999489628205,2.1425581232030146,0.22647739921037296,2.506557561626755,1.94618123045694
9,11,9.383504098358818,4.268129497633435,0.34825069698518896,1.211744581132859,1.4464423531898252,0.7319908675536868,0.8790104072249063,2.774032362765132
9,12,3.016471112142895,2.3992244137364875,0.10928360159528362,1.8867888043007983,1.35986104604364,0.5626338667744956,2.7111622264750395,3.066718032955555
9,13,2.927408705893319,3.602254828945373,0.10737329143453817,0.8831367011350351,3.246050550704198,1.9298015294890902,2.4436910652177297,0.02325154812003616
9,14,4.896566110487428,2.401144097211271,0.48951851697817916,2.3345738133189458,2.8991983624210875,1.5720809833433567,0.19629894325194108,2.957036006381839
9,15,4.18124668707351,2.535389795155508,0.5048817920531634,1.0488685649439875,0.5068684889049866,0.33091712741651114,2.4125035741279572,2.2680750085565426
9,16,1.5848585137224462,4.187776780376682,0.24144716541132655,1.7554231086947771,1.5434179124903458,0.6171571766371735,1.9797945572367048,3.862853181566546
9,17,2.413670844334847,6.992942725477039,0.9282659043176192,1.6970106283652846,1.1119238080662495,0.476496961462593,2.4864187869713743,0.3765294509269772
9,18,8.835188989901203,8.577783401589423,0.8085811618558759,1.3003161516487112,2.9105502104520076,0.8169480464921433,0.984449929029783,0.6301962246420447
9,19,3.3489014208539967,3.6383061451509477,1.571914160422288,0.6702328684672827,1.560817435290124,0.30845486992571836,0.6837714137852569,0.14023295779541245
9,20,4.119181575646738,2.105558623595075,0.17260313534157365,1.0318421866477387,1.9723270531086277,1.2236999519409075,2.877979831727911,3.0185412679936063
