group_parameter_set_ID,synthetic_par_ID,Round_ID,Gamble_ID,rt,response,repro_t,wt,diff_x,diff_p,diff_ev
1,10,117,38,1.2723990678787231,1.0,3.088509616665157,4.727600932121277,0.75,-0.39,0.3006
1,10,118,152,1.5824289321899414,1.0,2.9855263660319507,6.417571067810059,-0.02,-0.06,-0.06319999999999992
1,10,119,7,1.3647868633270264,1.0,2.990264358550905,8.635213136672974,0.66,-0.03,0.15239999999999998
1,10,120,149,1.492051362991333,-1.0,2.8549780571434056,6.507948637008667,-0.72,-0.06,-0.081
1,10,121,4,1.8574669361114502,1.0,3.88915578164333,4.14253306388855,0.35,-0.03,0.30190000000000006
1,10,122,98,1.3366389274597168,1.0,2.325930096513841,4.663361072540283,0.72,-0.92,-0.098
1,10,123,109,1.2660435438156128,1.0,3.047369233411241,4.733956456184387,0.94,-0.06,0.0258
1,10,124,12,1.5107958316802979,1.0,3.3354567396165256,8.489204168319702,0.18,-0.18,-0.02700000000000001
1,10,125,134,1.5760759115219116,-1.0,2.612820895538318,6.423924088478088,0.39,-0.28,0.1532
1,10,126,159,1.3257951736450195,-1.0,2.6066114361250485,8.67420482635498,-0.06,-0.51,-0.33270000000000005
1,10,127,114,1.2591592073440552,1.0,2.3859971199133345,4.740840792655945,0.86,-0.84,0.07020000000000001
1,10,128,120,1.5755629539489746,-1.0,4.300557647041826,8.424437046051025,0.27,-0.29,0.007300000000000084
1,10,129,89,1.501556396484375,1.0,3.4966805886616887,6.498443603515625,0.82,-0.85,-0.034900000000000014
1,10,130,27,1.4257891178131104,-1.0,2.9728191724084474,4.57421088218689,0.64,-0.29,-0.04869999999999999
1,10,131,99,1.8126561641693115,-1.0,2.8290984664269767,4.1873438358306885,0.83,-0.95,-0.11880000000000002
1,10,132,70,1.4520776271820068,1.0,3.163323955785385,6.547922372817993,0.91,-0.62,0.056699999999999987
1,10,133,20,1.4022883176803589,1.0,3.21095237595389,6.597711682319641,0.91,-0.17,0.36289999999999994
1,10,134,77,1.7938241958618164,1.0,2.9979709179370855,4.206175804138184,0.64,-0.72,-0.006400000000000003
1,10,135,60,1.481288194656372,1.0,3.2898540789811372,6.518711805343628,0.95,-0.57,-0.001899999999999999
1,10,136,71,1.2342157363891602,-1.0,3.648951341883123,4.76578426361084,0.09,-0.79,-0.6108
1,10,137,54,1.5008318424224854,1.0,3.334771218311767,6.499168157577515,0.36,-0.51,-0.009600000000000001
1,10,138,66,1.2616665363311768,1.0,2.7476144632378636,4.738333463668823,0.59,-0.65,-0.06750000000000002
1,10,139,147,1.5014729499816895,-1.0,2.9643459245261394,6.4985270500183105,-0.03,-0.07,-0.050899999999999945
1,10,140,158,1.5310174226760864,-1.0,3.1787453072577705,8.468982577323914,-0.36,-0.13,-0.2548
1,10,141,88,1.4640967845916748,-1.0,2.9372296420300628,8.535903215408325,0.72,-0.85,-0.033299999999999996
1,10,142,86,1.4446028470993042,1.0,4.492322303330112,4.555397152900696,0.57,-0.83,-0.09970000000000001
1,10,143,138,1.3383657932281494,-1.0,3.486375262366461,4.661634206771851,-0.34,-0.25,-0.2596
1,10,144,81,1.4008009433746338,-1.0,3.056620841708542,6.599199056625366,0.01,-0.81,-0.7191
1,10,145,39,1.363945722579956,1.0,2.8988584063446194,8.636054277420044,0.81,-0.35,0.354
1,10,146,102,2.4537012577056885,-1.0,4.343079919062607,7.5462987422943115,0.55,-0.48,-0.0658
1,10,147,96,1.8141943216323853,-1.0,3.045732289830934,4.185805678367615,0.56,-0.91,-0.11200000000000002
1,10,148,104,1.299694538116455,-1.0,2.5192765502682266,4.700305461883545,0.52,-0.96,-0.2916
1,10,149,14,1.752612829208374,1.0,3.0383813016579326,6.247387170791626,0.31,-0.17,-0.0363
1,10,150,94,1.6397531032562256,-1.0,3.411719725280993,4.360246896743774,0.33,-0.98,-0.5552999999999999
1,10,151,40,1.3236734867095947,1.0,2.6213604607115397,8.676326513290405,0.92,-0.38,0.39180000000000004
1,10,152,87,1.5282196998596191,1.0,3.150418700003468,6.471780300140381,0.64,-0.86,-0.09260000000000002
1,10,153,110,1.248347520828247,1.0,4.059533457355425,8.751652479171753,0.85,-0.26,0.0687
1,10,154,128,1.2481282949447632,1.0,3.858022302033437,6.751871705055237,0.76,-0.03,0.0089
1,10,155,95,1.2772462368011475,-1.0,3.1129468008787167,8.722753763198853,0.42,-0.94,-0.3268
1,10,156,119,1.3610663414001465,1.0,3.2304568406297105,6.6389336585998535,0.34,-0.69,-0.1001
1,10,157,85,1.2960854768753052,-1.0,2.977223226171667,8.703914523124695,0.49,-0.89,-0.2358
1,10,158,113,1.4102482795715332,-1.0,3.2706252165067027,4.589751720428467,0.51,-0.96,-0.20099999999999998
1,10,159,25,1.2809635400772095,1.0,2.774027469748919,6.7190364599227905,0.45,-0.27,0.10979999999999995
1,11,0,122,1.901862382888794,-1.0,25.229342755629396,6.098137617111206,0.73,-0.97,-0.1964
1,11,1,39,1.6604677438735962,1.0,29.810260041709125,8.339532256126404,0.81,-0.35,0.354
1,11,2,29,1.7398731708526611,1.0,22.597632799094328,6.260126829147339,0.88,-0.25,-0.0011000000000000072
1,11,3,73,2.1006624698638916,-1.0,14.907899192432268,5.899337530136108,0.25,-0.79,-0.0023999999999999994
1,11,4,13,1.962398886680603,-1.0,17.9556466779795,6.037601113319397,0.22,-0.15,-0.0552
1,11,5,57,1.7559549808502197,1.0,37.08419913264542,8.24404501914978,0.64,-0.52,0.016800000000000037
1,11,6,23,1.7986721992492676,1.0,24.60140616092031,4.201327800750732,0.29,-0.27,0.0762
1,11,7,37,1.6189172267913818,1.0,39.605957904042675,4.381082773208618,0.65,-0.39,0.20670000000000002
1,11,8,86,1.9397552013397217,-1.0,13.844666012218413,4.060244798660278,0.57,-0.83,-0.09970000000000001
1,11,9,24,1.855391502380371,1.0,13.621880765685034,4.144608497619629,0.38,-0.27,0.003400000000000014
1,11,10,22,1.6257081031799316,-1.0,21.699530486037503,4.374291896820068,0.16,-0.26,-0.014000000000000012
1,11,11,9,1.5583693981170654,1.0,31.94480889502342,4.441630601882935,0.84,-0.07,0.161
1,11,12,5,3.292351722717285,-1.0,43.512125270297,6.707648277282715,0.43,-0.02,0.06260000000000002
1,11,13,59,1.634010910987854,-1.0,21.237379207795293,4.365989089012146,0.81,-0.52,0.008799999999999988
1,11,14,12,1.6198545694351196,-1.0,24.002359335355486,8.38014543056488,0.18,-0.18,-0.02700000000000001
1,11,15,19,1.9763472080230713,1.0,14.552481517439855,6.023652791976929,0.86,-0.16,0.18879999999999997
1,11,16,16,1.608583688735962,1.0,29.348565032221455,8.391416311264038,0.52,-0.19,-0.026800000000000004
1,11,17,125,2.0803983211517334,-1.0,33.09041391685571,7.919601678848267,0.79,-0.84,-0.06820000000000001
1,11,18,155,1.7999966144561768,-1.0,27.837666034975893,8.200003385543823,-0.37,-0.12,-0.2954
1,11,19,96,1.847629427909851,-1.0,19.284011246579,4.152370572090149,0.56,-0.91,-0.11200000000000002
1,11,20,31,1.5295878648757935,-1.0,19.117049819665315,6.4704121351242065,0.04,-0.32,-0.3032
1,11,21,147,2.609506368637085,-1.0,36.4676251327335,5.390493631362915,-0.03,-0.07,-0.050899999999999945
1,11,22,99,3.1714060306549072,-1.0,70.27136703637842,2.8285939693450928,0.83,-0.95,-0.11880000000000002
1,11,23,105,1.5355815887451172,-1.0,27.424046538656935,8.464418411254883,0.51,-0.91,-0.1787
1,11,24,40,1.9802595376968384,1.0,31.1589259375246,8.019740462303162,0.92,-0.38,0.39180000000000004
1,11,25,128,1.8456501960754395,1.0,25.309908704879454,6.1543498039245605,0.76,-0.03,0.0089
1,11,26,144,1.9680901765823364,-1.0,30.438342045004248,4.031909823417664,-0.4,-0.71,-0.375
1,11,27,158,1.6640695333480835,-1.0,19.514581227090076,8.335930466651917,-0.36,-0.13,-0.2548
1,11,28,104,2.045536994934082,-1.0,30.601096772574415,3.954463005065918,0.52,-0.96,-0.2916
1,11,29,95,1.6075947284698486,1.0,29.87479650980926,8.392405271530151,0.42,-0.94,-0.3268
1,11,30,48,1.7643961906433105,1.0,29.46584870301522,6.2356038093566895,0.78,-0.45,0.1134
1,11,31,33,2.0633769035339355,1.0,28.120855197423477,7.9366230964660645,0.26,-0.34,0.018799999999999983
1,11,32,81,1.5452797412872314,-1.0,36.6409502670873,6.4547202587127686,0.01,-0.81,-0.7191
1,11,33,46,2.137718439102173,-1.0,24.963948174967165,5.862281560897827,0.57,-0.44,-0.0913
1,11,34,28,1.988284707069397,1.0,24.965240670002856,6.011715292930603,0.75,-0.25,0.2075
1,11,35,113,1.6325716972351074,1.0,18.841391865454636,4.367428302764893,0.51,-0.96,-0.20099999999999998
1,11,36,112,2.2599213123321533,1.0,23.537149636931318,3.7400786876678467,0.47,-0.46,-0.07940000000000003
1,11,37,139,1.8730427026748657,-1.0,26.047022849510213,4.126957297325134,-0.01,-0.07,-0.0035000000000000005
1,11,38,45,2.162231683731079,-1.0,35.17876942451333,7.837768316268921,0.46,-0.44,-0.017600000000000032
1,11,39,1,2.4402215480804443,1.0,34.89775825149134,3.5597784519195557,0.05,-0.04,-0.0021999999999999993
1,11,40,58,2.0766351222991943,-1.0,30.91344434939646,3.9233648777008057,0.72,-0.51,0.10169999999999998
1,11,41,41,1.5401631593704224,-1.0,18.2062396133463,8.459836840629578,0.04,-0.49,-0.4466
1,11,42,127,1.5771740674972534,1.0,21.329291264738114,6.422825932502747,0.62,-0.11,0.13930000000000003
1,11,43,82,1.5349656343460083,-1.0,17.888137638579188,8.465034365653992,0.12,-0.81,-0.6629999999999999
1,11,44,152,2.1376736164093018,-1.0,29.361219510600314,5.862326383590698,-0.02,-0.06,-0.06319999999999992
1,11,45,151,1.8422638177871704,-1.0,22.12681343979408,6.15773618221283,-0.42,-0.34,-0.4116000000000001
1,11,46,63,1.5510790348052979,-1.0,28.448726356933676,8.448920965194702,0.23,-0.64,-0.06360000000000002
1,11,47,85,1.6682807207107544,1.0,36.48346984967167,8.331719279289246,0.49,-0.89,-0.2358
1,11,48,8,1.6261930465698242,1.0,27.28855765667018,8.373806953430176,0.78,-0.02,0.4754
1,11,49,91,1.5855883359909058,-1.0,15.170612314457404,8.414411664009094,0.01,-0.91,-0.8279000000000001
1,11,50,14,2.242286443710327,1.0,23.119381433359756,5.757713556289673,0.31,-0.17,-0.0363
1,11,51,98,1.9972554445266724,-1.0,24.254018283478402,4.002744555473328,0.72,-0.92,-0.098
1,11,52,92,1.639224648475647,-1.0,22.32784085528868,6.360775351524353,0.17,-0.92,-0.6538999999999999
1,11,53,87,1.9421017169952393,-1.0,33.49811349381307,6.057898283004761,0.64,-0.86,-0.09260000000000002
1,11,54,21,1.7708146572113037,-1.0,22.88242743297463,8.229185342788696,0.04,-0.27,-0.06970000000000003
1,11,55,133,1.6445131301879883,1.0,21.40299704356255,8.355486869812012,0.33,-0.35,-0.044799999999999895
1,11,56,130,1.5488451719284058,-1.0,22.482131619223974,6.451154828071594,0.92,-0.48,0.10960000000000002
1,11,57,7,1.6724932193756104,1.0,28.412447184958165,8.32750678062439,0.66,-0.03,0.15239999999999998
1,11,58,80,3.043947219848633,-1.0,30.168910522643692,4.956052780151367,0.92,-0.76,-0.019600000000000006
1,11,59,74,1.6266956329345703,-1.0,19.38370929116682,4.37330436706543,0.31,-0.73,-0.10260000000000001
1,11,60,71,1.8253107070922852,-1.0,21.594846397211285,4.174689292907715,0.09,-0.79,-0.6108
1,11,61,137,1.5893536806106567,-1.0,17.538136444950588,4.410646319389343,-0.39,-0.27,-0.3591000000000001
1,11,62,138,1.5357164144515991,-1.0,32.762448926789496,4.464283585548401,-0.34,-0.25,-0.2596
1,11,63,146,1.6059293746948242,-1.0,26.29710437551714,6.394070625305176,-0.51,-0.37,-0.42069999999999996
1,11,64,38,1.8233602046966553,1.0,34.55983836270953,4.176639795303345,0.75,-0.39,0.3006
1,11,65,94,1.5801000595092773,-1.0,22.372423143364642,4.419899940490723,0.33,-0.98,-0.5552999999999999
1,11,66,68,1.7213174104690552,-1.0,14.10525447994114,4.278682589530945,0.79,-0.61,0.13400000000000004
1,11,67,75,2.664715051651001,-1.0,38.88473628763977,5.335284948348999,0.47,-0.71,-0.3291
1,11,68,131,1.8644044399261475,-1.0,34.22754577471501,4.1355955600738525,0.02,-0.67,-0.6301
1,11,69,157,1.888715147972107,-1.0,43.795256021153165,8.111284852027893,-0.01,-0.21,-0.007300000000000001
1,11,70,145,1.7648972272872925,-1.0,17.509322135694788,6.2351027727127075,-0.27,-0.04,-0.06119999999999999
1,11,71,116,1.5674551725387573,-1.0,27.830019101854734,8.432544827461243,0.75,-0.95,-0.02699999999999999
1,11,72,140,1.6917625665664673,-1.0,22.015418425175525,4.308237433433533,-0.04,-0.06,-0.012199999999999999
1,11,73,106,1.737987995147705,1.0,33.25534711979175,6.262012004852295,0.91,-0.13,0.2405
1,11,74,69,1.7773478031158447,1.0,29.763153975677717,8.222652196884155,0.87,-0.69,0.21240000000000003
1,11,75,136,1.649763822555542,1.0,22.55878772387683,8.350236177444458,0.73,-0.57,0.008699999999999986
1,11,76,101,1.737863540649414,-1.0,26.387545241994015,6.262136459350586,0.29,-0.31,-0.16090000000000004
1,11,77,26,1.7605926990509033,1.0,35.89930331752013,4.239407300949097,0.59,-0.23,0.31090000000000007
1,11,78,97,1.609339714050293,-1.0,19.420085503451816,4.390660285949707,0.62,-0.95,-0.19329999999999997
1,11,79,119,1.5415157079696655,1.0,31.08972018581813,6.4584842920303345,0.34,-0.69,-0.1001
1,11,80,100,2.3269805908203125,-1.0,33.60369080536731,3.6730194091796875,0.96,-0.92,0.02
1,11,81,88,1.9555902481079102,-1.0,34.61777590981007,8.04440975189209,0.72,-0.85,-0.033299999999999996
1,11,82,90,1.9779781103134155,1.0,22.014093822468112,6.0220218896865845,0.92,-0.89,-0.008600000000000002
1,11,83,30,1.7737900018692017,1.0,28.951621105739363,4.226209998130798,0.91,-0.21,0.6194999999999999
1,11,84,36,1.9154287576675415,-1.0,22.007590736651817,4.0845712423324585,0.53,-0.34,-0.12009999999999998
1,11,85,129,1.544718861579895,-1.0,28.405299073843775,8.455281138420105,0.36,-0.29,-0.11700000000000002
1,11,86,3,1.6696959733963013,1.0,22.457482072748412,6.330304026603699,0.23,-0.07,0.015699999999999992
1,11,87,107,1.9398380517959595,1.0,28.83969795099174,6.0601619482040405,0.53,-0.17,0.0663
1,11,88,150,1.642737865447998,-1.0,25.424571721574413,6.357262134552002,-0.35,-0.11,-0.1759
1,11,89,67,1.717767357826233,-1.0,34.50806854696348,4.282232642173767,0.63,-0.65,-0.20820000000000002
1,11,90,135,1.7018901109695435,1.0,19.423164109939123,4.2981098890304565,0.95,-0.19,0.15009999999999998
1,11,91,55,1.676514983177185,-1.0,24.43723391440863,4.323485016822815,0.44,-0.58,-0.13520000000000007
1,11,92,25,2.3048858642578125,1.0,26.37606355949821,5.6951141357421875,0.45,-0.27,0.10979999999999995
1,11,93,70,1.8159986734390259,1.0,20.29151385477545,6.184001326560974,0.91,-0.62,0.056699999999999987
1,11,94,66,2.0292251110076904,1.0,30.92237234989064,3.9707748889923096,0.59,-0.65,-0.06750000000000002
1,11,95,2,1.846821904182434,1.0,32.485384832413125,6.153178095817566,0.12,-0.01,0.007500000000000003
1,11,96,153,1.692305088043213,-1.0,29.003066469359062,8.307694911956787,-0.26,-0.13,-0.2899
1,11,97,159,2.703343629837036,-1.0,33.47140378803177,7.296656370162964,-0.06,-0.51,-0.33270000000000005
1,11,98,34,2.424273729324341,-1.0,35.33264232134552,7.575726270675659,0.35,-0.35,0.035
1,11,99,149,1.5724637508392334,-1.0,25.87818017057562,6.427536249160767,-0.72,-0.06,-0.081
1,11,100,35,3.866948366165161,1.0,62.09028261725753,2.133051633834839,0.44,-0.39,0.003500000000000003
1,11,101,53,1.5871943235397339,-1.0,13.683902384684243,4.412805676460266,0.29,-0.58,-0.12469999999999998
1,11,102,78,2.643113136291504,-1.0,26.65281495718841,7.356886863708496,0.77,-0.77,-0.09240000000000001
1,11,103,124,1.7555125951766968,1.0,29.786188208991646,6.244487404823303,0.19,-0.81,-0.4840999999999999
1,11,104,154,2.464015245437622,-1.0,39.29774639401536,7.535984754562378,-0.64,-0.03,-0.0413
1,11,105,42,1.7526801824569702,-1.0,28.63547501781858,6.24731981754303,0.11,-0.44,-0.11879999999999996
1,11,106,27,2.1826694011688232,1.0,20.485027984102473,3.8173305988311768,0.64,-0.29,-0.04869999999999999
1,11,107,132,1.7956947088241577,-1.0,20.345421421392103,4.204305291175842,0.64,-0.51,-0.0393
1,11,108,20,1.6871310472488403,1.0,25.755507049668804,6.31286895275116,0.91,-0.17,0.36289999999999994
1,11,109,10,1.8202530145645142,1.0,31.970294292610475,8.179746985435486,0.96,-0.09,0.1239
1,11,110,111,1.5426698923110962,1.0,37.377843650072954,6.457330107688904,0.44,-0.24,-0.03999999999999998
1,11,111,103,1.7788981199264526,1.0,30.172877687677577,4.221101880073547,0.91,-0.57,0.07840000000000001
1,11,112,50,1.63099205493927,1.0,13.588537267913278,8.36900794506073,0.91,-0.48,0.1317
1,11,113,142,1.730553150177002,1.0,20.013938889661524,4.269446849822998,-0.15,-0.03,-0.03149999999999999
1,11,114,160,1.6793533563613892,-1.0,12.013966270459767,8.32064664363861,-0.05,-0.14,-0.07980000000000001
1,11,115,77,3.0738003253936768,-1.0,46.159510826723256,2.9261996746063232,0.64,-0.72,-0.006400000000000003
1,11,116,51,2.7000904083251953,-1.0,42.57201658662404,5.299909591674805,0.06,-0.57,-0.4416000000000001
1,11,117,115,2.709773302078247,-1.0,34.49192496173088,3.290226697921753,0.91,-0.96,-0.030299999999999997
1,11,118,102,2.6120285987854004,1.0,33.69914562183405,7.3879714012146,0.55,-0.48,-0.0658
1,11,119,141,1.5440504550933838,-1.0,19.107017454899754,4.455949544906616,-0.04,-0.54,-0.211
1,11,120,47,1.5958698987960815,1.0,25.46433232056531,8.404130101203918,0.62,-0.42,-0.031599999999999996
1,11,121,114,1.6498454809188843,-1.0,16.396736326602067,4.350154519081116,0.86,-0.84,0.07020000000000001
1,11,122,18,1.721901297569275,1.0,29.619853668367792,6.278098702430725,0.79,-0.17,0.3881
1,11,123,17,1.8174200057983398,1.0,22.054969640852462,8.18257999420166,0.69,-0.18,0.016199999999999992
1,11,124,62,1.7663193941116333,1.0,14.589859870934902,6.233680605888367,0.19,-0.63,-0.4819000000000001
1,11,125,49,1.5838379859924316,-1.0,21.708473518026118,6.416162014007568,0.88,-0.41,0.001799999999999996
1,11,126,54,2.4392685890197754,1.0,35.091769846114964,5.560731410980225,0.36,-0.51,-0.009600000000000001
1,11,127,143,1.6094826459884644,-1.0,13.859146168611048,4.390517354011536,-0.55,-0.35,-0.316
1,11,128,118,1.739493727684021,-1.0,22.918741254945306,8.260506272315979,0.01,-0.59,-0.4928999999999999
1,11,129,83,1.938065767288208,-1.0,36.07363960734083,4.061934232711792,0.25,-0.82,-0.5478999999999999
1,11,130,121,1.9393513202667236,1.0,26.056135699206862,4.060648679733276,0.82,-0.16,0.6222
1,11,131,6,1.6445032358169556,1.0,15.931067108306285,4.355496764183044,0.51,-0.05,-0.0174
1,11,132,108,2.3649134635925293,1.0,21.429169487947526,5.635086536407471,0.74,-0.41,0.038099999999999995
1,11,133,43,1.78441321849823,-1.0,27.79473480409959,6.21558678150177,0.27,-0.44,0.06490000000000007
1,11,134,32,1.6880470514297485,1.0,34.054542012279285,6.3119529485702515,0.13,-0.35,-0.24139999999999998
1,11,135,120,2.0025784969329834,1.0,23.87596337937872,7.997421503067017,0.27,-0.29,0.007300000000000084
1,11,136,60,1.569722056388855,1.0,25.633706230873937,6.430277943611145,0.95,-0.57,-0.001899999999999999
1,11,137,123,1.7496776580810547,1.0,24.84814959796923,8.250322341918945,0.31,-0.35,-0.07549999999999996
1,11,138,44,2.544320583343506,-1.0,32.084567054555095,5.455679416656494,0.34,-0.46,-0.024200000000000027
1,11,139,72,1.5849506855010986,-1.0,26.198637473209278,6.415049314498901,0.12,-0.74,-0.5946
1,11,140,65,1.85618257522583,-1.0,32.115593692801646,8.14381742477417,0.47,-0.69,-0.060900000000000024
1,11,141,93,1.788381576538086,1.0,22.778963810522043,4.211618423461914,0.26,-0.91,-0.0702
1,11,142,109,1.844347357749939,1.0,22.38539993784547,4.155652642250061,0.94,-0.06,0.0258
1,11,143,126,1.5425059795379639,-1.0,16.334099947446948,8.457494020462036,0.54,-0.68,-0.1448
1,11,144,61,1.9281758069992065,-1.0,23.70974013795599,4.0718241930007935,0.04,-0.64,-0.5887999999999999
1,11,145,56,1.5536080598831177,1.0,20.21933940149585,8.446391940116882,0.54,-0.51,-0.05309999999999998
1,11,146,15,1.5314457416534424,-1.0,24.102775062265813,8.468554258346558,0.45,-0.16,-0.06459999999999999
1,11,147,52,1.8830885887145996,-1.0,20.76049984653511,8.1169114112854,0.14,-0.53,-0.2289
1,11,148,4,2.3372676372528076,1.0,23.617436858045696,3.6627323627471924,0.35,-0.03,0.30190000000000006
1,11,149,76,1.543426275253296,-1.0,17.95836572279305,8.456573724746704,0.58,-0.72,0.02360000000000001
1,11,150,79,1.695105791091919,1.0,29.573721287655886,8.304894208908081,0.85,-0.77,0.007999999999999993
1,11,151,110,1.6403201818466187,1.0,24.230353839887606,8.359679818153381,0.85,-0.26,0.0687
1,11,152,89,1.679835319519043,-1.0,29.164290470533537,6.320164680480957,0.82,-0.85,-0.034900000000000014
1,11,153,148,2.170353889465332,-1.0,27.008284141206623,5.829646110534668,-0.02,-0.44,-0.3398
1,11,154,117,1.6386839151382446,-1.0,33.25115610846911,6.361316084861755,0.27,-0.63,-0.26639999999999997
1,11,155,11,1.6978542804718018,-1.0,26.822476853977342,4.302145719528198,0.01,-0.18,-0.053599999999999995
1,11,156,84,1.9720723628997803,-1.0,47.98129963578719,8.02792763710022,0.34,-0.87,-0.4006
1,11,157,156,1.9984718561172485,-1.0,30.27542253243917,8.001528143882751,-0.39,-0.07,-0.2056
1,11,158,134,1.5804002285003662,1.0,25.063374342579515,6.419599771499634,0.39,-0.28,0.1532
1,11,159,64,1.7341517210006714,-1.0,19.28172070974379,8.265848278999329,0.38,-0.66,-0.21739999999999998
1,12,0,124,1.4450576305389404,-1.0,8.236773017517983,6.55494236946106,0.19,-0.81,-0.4840999999999999
1,12,1,126,4.921257019042969,-1.0,17.3112113681158,5.078742980957031,0.54,-0.68,-0.1448
1,12,2,115,8.58262825012207,1.0,21.354138487561773,1.4173717498779297,0.91,-0.96,-0.030299999999999997
1,12,3,64,7.335452079772949,-1.0,23.072666447579053,2.664547920227051,0.38,-0.66,-0.21739999999999998
1,12,4,103,1.5165009498596191,1.0,8.338531617719998,4.483499050140381,0.91,-0.57,0.07840000000000001
1,12,5,45,3.7916526794433594,-1.0,19.1308337935025,6.208347320556641,0.46,-0.44,-0.017600000000000032
1,12,6,23,7.7153825759887695,1.0,25.01602506857168,0.28461742401123047,0.29,-0.27,0.0762
1,12,7,50,3.352034330368042,1.0,10.693849362913877,6.647965669631958,0.91,-0.48,0.1317
1,12,8,63,17.371606826782227,-1.0,45.1354645047828,0.0,0.23,-0.64,-0.06360000000000002
1,12,9,48,5.1040544509887695,1.0,16.82411593408592,2.8959455490112305,0.78,-0.45,0.1134
1,12,10,153,3.387781858444214,-1.0,14.596757876526885,6.612218141555786,-0.26,-0.13,-0.2899
1,12,11,100,3.3562445640563965,1.0,11.986856950405471,2.6437554359436035,0.96,-0.92,0.02
1,12,12,160,4.303413391113281,1.0,17.003970971647043,5.696586608886719,-0.05,-0.14,-0.07980000000000001
1,12,13,137,1.7261072397232056,-1.0,11.844553664082236,4.273892760276794,-0.39,-0.27,-0.3591000000000001
1,12,14,89,12.113836288452148,1.0,44.03524023541371,0.0,0.82,-0.85,-0.034900000000000014
1,12,15,138,1.142988681793213,-1.0,5.371160024335054,4.857011318206787,-0.34,-0.25,-0.2596
1,12,16,125,9.973219871520996,1.0,34.323872914342715,0.026780128479003906,0.79,-0.84,-0.06820000000000001
1,12,17,38,2.4025421142578125,1.0,10.261398751657783,3.5974578857421875,0.75,-0.39,0.3006
1,12,18,86,4.900429725646973,1.0,16.762009637874204,1.0995702743530273,0.57,-0.83,-0.09970000000000001
1,12,19,140,4.240660667419434,-1.0,11.76931155777402,1.7593393325805664,-0.04,-0.06,-0.012199999999999999
1,12,20,151,4.691720485687256,-1.0,14.827071532741016,3.308279514312744,-0.42,-0.34,-0.4116000000000001
1,12,21,31,8.743021011352539,-1.0,27.61119932450414,1.256978988647461,0.04,-0.32,-0.3032
1,12,22,117,2.5290675163269043,1.0,10.120423991589126,5.470932483673096,0.27,-0.63,-0.26639999999999997
1,12,23,111,3.9764938354492188,1.0,11.161205660710213,4.023506164550781,0.44,-0.24,-0.03999999999999998
1,12,24,13,2.1735522747039795,1.0,8.810661481188134,5.8264477252960205,0.22,-0.15,-0.0552
1,12,25,102,1.615557074546814,1.0,6.678164290240435,8.384442925453186,0.55,-0.48,-0.0658
1,12,26,156,4.36066198348999,-1.0,17.44349966525078,5.63933801651001,-0.39,-0.07,-0.2056
1,12,27,74,9.621875762939453,-1.0,26.488557018859577,0.3781242370605469,0.31,-0.73,-0.10260000000000001
1,12,28,83,2.5364272594451904,-1.0,10.651102500702528,3.4635727405548096,0.25,-0.82,-0.5478999999999999
1,12,29,154,2.3608784675598145,-1.0,8.034550559353198,7.6391215324401855,-0.64,-0.03,-0.0413
1,12,30,106,2.594461441040039,1.0,9.250623414394989,5.405538558959961,0.91,-0.13,0.2405
1,12,31,110,6.141651153564453,1.0,23.304140014891257,3.858348846435547,0.85,-0.26,0.0687
1,12,32,150,4.584125518798828,-1.0,14.900756965257202,3.415874481201172,-0.35,-0.11,-0.1759
1,12,33,35,5.059412956237793,1.0,19.432519983300146,0.940587043762207,0.44,-0.39,0.003500000000000003
1,12,34,5,1.9199060201644897,1.0,6.435915981850295,8.08009397983551,0.43,-0.02,0.06260000000000002
1,12,35,157,20.459203720092773,-1.0,58.25291353017015,0.0,-0.01,-0.21,-0.007300000000000001
1,12,36,3,4.932075500488281,1.0,18.157602249411266,3.0679244995117188,0.23,-0.07,0.015699999999999992
1,12,37,49,1.4427193403244019,1.0,9.688261065197544,6.557280659675598,0.88,-0.41,0.001799999999999996
1,12,38,97,3.4201488494873047,-1.0,8.975717707692025,2.5798511505126953,0.62,-0.95,-0.19329999999999997
1,12,39,123,5.592251777648926,1.0,20.241937810278767,4.407748222351074,0.31,-0.35,-0.07549999999999996
1,12,40,36,14.906652450561523,1.0,50.03863272251131,0.0,0.53,-0.34,-0.12009999999999998
1,12,41,67,4.605403900146484,1.0,17.064795929527385,1.3945960998535156,0.63,-0.65,-0.20820000000000002
1,12,42,88,11.790236473083496,1.0,31.0535096044893,0.0,0.72,-0.85,-0.033299999999999996
1,12,43,145,9.173135757446289,-1.0,33.053310278625254,0.8268642425537109,-0.27,-0.04,-0.06119999999999999
1,12,44,14,16.02175521850586,1.0,51.43274005871355,0.0,0.31,-0.17,-0.0363
1,12,45,22,12.09952163696289,1.0,42.66174640618032,0.0,0.16,-0.26,-0.014000000000000012
1,12,46,122,6.029993534088135,1.0,23.349241934616124,1.9700064659118652,0.73,-0.97,-0.1964
1,12,47,66,2.1010923385620117,1.0,11.663318934627393,3.8989076614379883,0.59,-0.65,-0.06750000000000002
1,12,48,158,9.351017951965332,-1.0,24.606304040286446,0.648982048034668,-0.36,-0.13,-0.2548
1,12,49,155,3.4570775032043457,-1.0,12.672176560464045,6.542922496795654,-0.37,-0.12,-0.2954
1,12,50,26,2.030322790145874,1.0,7.42662541994865,3.969677209854126,0.59,-0.23,0.31090000000000007
